date,store,promo,holiday,year,month,day,dayofweek,is_weekend,sales,prediction
2022-01-05,1,0,0,2022,1,5,2,0,223.5,206.40198704923387
2022-05-12,5,0,1,2022,5,12,3,0,251.62,251.52053489253012
2023-08-05,8,0,0,2023,8,5,5,1,199.76,213.38437128742225
2022-07-24,5,0,0,2022,7,24,6,1,190.2,190.93627473578817
2023-07-22,9,1,0,2023,7,22,5,1,245.06,243.30752134769136
2023-04-16,4,0,0,2023,4,16,6,1,221.03,204.21479943831946
2022-10-29,4,0,0,2022,10,29,5,1,198.6,197.29422643330327
2022-03-05,8,0,1,2022,3,5,5,1,218.73,227.52854086027946
2022-07-24,6,0,0,2022,7,24,6,1,207.63,191.19149300352
2023-07-08,7,0,1,2023,7,8,5,1,254.58,251.5557672535797
2023-02-02,7,0,0,2023,2,2,3,0,232.87,225.60257135138818
2022-09-13,3,0,0,2022,9,13,1,0,209.37,221.20323761475447
2023-09-01,9,1,0,2023,9,1,4,0,275.22,266.0585866567999
2022-05-24,10,1,0,2022,5,24,1,0,236.66,248.0511108424762
2023-09-10,9,0,0,2023,9,10,6,1,227.41,213.16853484178864
2023-03-30,9,0,0,2023,3,30,3,0,248.98,227.64853669980948
2023-02-23,2,0,0,2023,2,23,3,0,215.64,224.3264800127581
2022-12-08,5,0,0,2022,12,8,3,0,211.77,222.30709353645943
2023-07-29,1,0,0,2023,7,29,5,1,203.11,210.06231460037816
2022-04-30,6,1,0,2022,4,30,5,1,221.39,219.79495069645054
2022-03-28,6,0,0,2022,3,28,0,0,210.89,214.7623030664472
2023-05-12,6,1,1,2023,5,12,4,0,295.14,299.1129596485989
2022-05-04,2,1,0,2022,5,4,2,0,242.14,244.0027811743348
2023-06-07,3,0,0,2023,6,7,2,0,238.87,232.73039705867996
2023-08-08,4,0,0,2023,8,8,1,0,248.48,238.06325647867197
2022-03-21,9,0,0,2022,3,21,0,0,222.69,215.52795786962815
2023-07-04,7,0,0,2023,7,4,1,0,243.26,237.29338246888074
2022-04-12,8,0,0,2022,4,12,1,0,217.0,214.80168488854542
2023-03-13,2,0,0,2023,3,13,0,0,213.17,231.88175940470683
2022-02-14,10,0,0,2022,2,14,0,0,182.28,214.24764732438052
2022-06-12,9,0,0,2022,6,12,6,1,202.62,190.42161899372877
2022-08-30,2,0,0,2022,8,30,1,0,212.93,219.412490534065
2023-05-27,4,0,1,2023,5,27,5,1,252.47,247.7190548244689
2022-04-26,7,0,0,2022,4,26,1,0,221.48,214.54646662082087
2022-03-27,10,1,0,2022,3,27,6,1,207.56,217.27371142806078
2022-07-17,6,0,0,2022,7,17,6,1,205.32,191.19149300352
2022-06-28,4,0,0,2022,6,28,1,0,235.47,216.85186944357702
2023-04-11,6,0,0,2023,4,11,1,0,255.38,232.43157776225416
2023-02-05,7,1,0,2023,2,5,6,1,233.84,233.11285722107277
2023-04-27,6,0,0,2023,4,27,3,0,236.76,228.41841070960072
2022-01-31,5,0,0,2022,1,31,0,0,191.22,211.43602717278554
2023-05-31,8,0,0,2023,5,31,2,0,243.35,232.47095958433783
2023-06-09,1,1,0,2023,6,9,4,0,243.47,259.41025407609413
2022-09-23,4,0,0,2022,9,23,4,0,200.84,215.4387053035025
2023-09-29,7,0,0,2023,9,29,4,0,228.68,234.3446895158413
2023-01-17,3,0,0,2023,1,17,1,0,222.36,227.0593365201712
2022-05-27,9,1,0,2022,5,27,4,0,246.75,241.77614199576783
2023-06-22,1,0,0,2023,6,22,3,0,245.53,230.21337699690775
2023-09-09,4,1,0,2023,9,9,5,1,247.05,245.1024876349984
2023-11-23,8,0,0,2023,11,23,3,0,237.94,239.67754893582605
2023-05-02,8,0,0,2023,5,2,1,0,244.78,234.4775431106682
2023-11-23,6,0,0,2023,11,23,3,0,248.42,239.16711240037694
2022-09-13,5,0,0,2022,9,13,1,0,221.4,221.71367415021086
2022-02-24,2,0,0,2022,2,24,3,0,195.45,206.18615060360025
2023-02-12,6,0,0,2023,2,12,6,1,214.61,201.65417834783875
2023-11-11,2,0,1,2023,11,11,5,1,247.34,256.4217911668238
2022-12-14,4,0,0,2022,12,14,2,0,245.65,224.05845879505796
2022-06-04,1,0,0,2022,6,4,5,1,189.6,190.3864563782481
2022-03-31,5,0,0,2022,3,31,3,0,197.74,208.48733421974612
2022-08-15,3,0,0,2022,8,15,0,0,205.3,221.67429232811264
2023-12-13,4,0,0,2023,12,13,2,0,269.49,242.19878820421582
2023-10-18,10,1,0,2023,10,18,2,0,267.64,271.8625007901428
2022-12-08,7,0,0,2022,12,8,3,0,228.42,222.81753007190855
2022-08-02,6,0,0,2022,8,2,1,0,246.22,220.43336360496323
2023-06-28,4,1,0,2023,6,28,2,0,283.67,264.189075931914
2023-03-12,3,0,1,2023,3,12,6,1,231.43,242.3861954044769
2022-11-29,8,0,0,2022,11,29,1,0,230.43,225.55038657932164
2023-07-24,1,0,0,2023,7,24,0,0,233.51,237.7686563888492
2022-05-20,10,1,0,2022,5,20,4,0,226.01,242.03136026349966
2022-01-15,9,1,0,2022,1,15,5,1,223.23,215.95401906072948
2022-12-23,3,0,0,2022,12,23,4,0,200.41,219.79007347468723
2023-08-29,3,0,0,2023,8,29,1,0,230.67,237.80803821094742
2022-05-08,1,0,0,2022,5,8,6,1,196.18,186.84434403895284
2023-04-20,5,0,0,2023,4,20,3,0,224.74,228.1631924418689
2023-02-12,5,0,0,2023,2,12,6,1,202.96,201.39896008010692
2023-12-04,10,1,0,2023,12,4,0,0,256.24,278.94672546873335
2022-09-20,9,1,0,2022,9,20,1,0,276.87,253.93800782661856
2022-02-25,5,0,0,2022,2,25,4,0,193.95,204.94522188045812
2022-09-08,2,0,0,2022,9,8,3,0,205.49,216.93485229437647
2022-04-21,4,0,0,2022,4,21,3,0,231.9,209.76764476498647
2022-07-10,1,0,0,2022,7,10,6,1,203.11,189.91540166488994
2023-02-14,2,0,0,2023,2,14,1,0,228.61,228.33964706541155
2023-12-10,7,0,0,2023,12,10,6,1,228.47,217.26468474524154
2023-12-01,1,1,0,2023,12,1,4,0,258.63,268.62342695389816
2023-01-31,10,0,0,2023,1,31,1,0,234.72,228.84586439425038
2023-08-30,1,1,0,2023,8,30,2,0,278.54,266.4944787546774
2023-09-19,6,0,0,2023,9,19,1,0,255.48,240.10922182709328
2022-10-29,1,0,0,2022,10,29,5,1,204.26,196.52857163012231
2022-03-12,10,0,0,2022,3,12,5,1,172.97,188.07683434888168
2023-05-16,5,0,0,2023,5,16,1,0,244.55,233.71188830749452
2023-03-31,10,0,0,2023,3,31,4,0,199.89,225.89717144121096
2022-11-27,2,0,0,2022,11,27,6,1,198.5,196.3127351844887
2023-05-27,10,0,0,2023,5,27,5,1,201.63,209.28822138396936
2023-08-03,10,0,0,2023,8,3,3,0,228.13,235.58139903237316
2023-01-11,4,0,0,2023,1,11,2,0,249.99,225.3079712615654
2023-12-17,10,0,0,2023,12,17,6,1,219.24,218.0303395484152
2022-12-06,2,0,0,2022,12,6,1,0,224.13,225.55460578593193
2022-12-01,4,0,0,2022,12,1,3,0,244.41,222.05187526873488
2022-01-16,4,0,0,2022,1,16,6,1,195.66,181.4678835902596
2023-05-29,2,0,0,2023,5,29,0,0,221.04,234.95281703063665
2022-01-17,1,0,1,2022,1,17,0,0,247.34,250.37729714873421
2022-07-20,5,0,0,2022,7,20,2,0,225.21,216.6360329979434
2023-12-07,10,0,0,2023,12,7,3,0,233.23,241.72351428424736
2022-09-20,7,0,0,2022,9,20,1,0,238.55,222.22411068565998
2023-01-10,7,0,0,2023,1,10,1,0,246.99,228.08020959106943
2022-03-27,2,0,1,2022,3,27,6,1,220.26,223.99064772759448
2022-05-28,5,0,0,2022,5,28,5,1,177.99,189.8718006361887
2023-02-05,10,0,0,2023,2,5,6,1,189.87,202.67505141873698
2023-05-06,8,0,1,2023,5,6,5,1,239.85,248.73992789537442
2022-08-18,2,0,0,2022,8,18,3,0,218.56,215.39932348141156
2023-08-11,9,0,0,2023,8,11,4,0,224.38,233.3195972383255
2023-05-29,7,0,0,2023,5,29,0,0,237.79,236.22890836926672
2022-08-14,1,1,0,2022,8,14,6,1,230.9,222.65439108336432
2022-11-27,9,1,0,2022,11,27,6,1,249.95,229.30272366407735
2023-03-11,5,0,0,2023,3,11,5,1,192.29,204.94107241940947
2022-02-25,9,0,0,2022,2,25,4,0,208.18,205.96609495135635
2022-10-23,4,0,0,2022,10,23,6,1,201.98,195.2876429069729
2023-07-17,1,0,1,2023,7,17,0,0,271.44,277.7307994357034
2023-06-01,5,0,0,2023,6,1,3,0,229.45,231.234250067806
2023-06-18,9,0,0,2023,6,18,6,1,227.77,208.56194840288663
2022-12-08,9,0,0,2022,12,8,3,0,234.91,223.32796660735767
2022-08-22,3,1,0,2022,8,22,0,0,227.58,252.8777529336221
2022-11-20,10,0,0,2022,11,20,6,1,197.5,198.35448132629244
2022-11-12,2,1,1,2022,11,12,5,1,258.78,269.48492236317543
2023-06-11,5,0,0,2023,6,11,6,1,203.75,207.54107533198112
2022-07-05,7,1,0,2022,7,5,1,0,275.59,250.35651366523234
2022-08-13,2,0,0,2022,8,13,5,1,183.8,193.71273227190977
2023-12-03,10,0,0,2023,12,3,6,1,212.15,218.0303395484152
2023-06-30,4,0,0,2023,6,30,4,0,235.18,228.97244827375835
2023-08-09,10,1,0,2023,8,9,2,0,268.38,268.7914431642057
2022-12-22,7,1,0,2022,12,22,3,0,265.58,254.020990677418
2023-04-03,10,0,0,2023,4,3,0,0,215.17,235.45903435947548
2023-05-04,2,0,0,2023,5,4,3,0,220.15,228.93306645166012
2022-05-25,8,0,0,2022,5,25,2,0,222.9,214.33063017517998
2023-02-06,8,0,0,2023,2,6,0,0,218.58,231.87754019808926
2023-01-05,10,1,0,2023,1,5,3,0,246.68,256.0361579471064
2022-03-09,3,0,0,2022,3,9,2,0,208.24,209.98348121062008
2022-12-04,6,0,0,2022,12,4,6,1,209.86,198.86913706835912
2023-09-25,10,0,0,2023,9,25,0,0,229.48,243.1366784243146
2023-07-25,2,0,1,2023,7,25,1,0,275.82,275.97943417710485
2023-07-21,10,0,0,2023,7,21,4,0,208.43,232.03928669307788
2023-08-13,8,0,1,2023,8,13,6,1,252.55,251.33993080794608
2022-06-10,1,0,1,2022,6,10,4,0,248.22,250.02860710827372
2023-02-22,6,0,0,2023,2,22,2,0,244.2,227.3539366099867
2023-11-22,8,0,1,2023,11,22,2,0,290.57,281.64627550899604
2022-08-15,2,0,0,2022,8,15,0,0,197.17,221.41907406038808
2022-05-22,6,0,0,2022,5,22,6,1,209.38,188.1204353775829
2022-11-11,5,0,0,2022,11,11,4,0,202.37,218.76498119716416
2023-11-11,4,1,0,2023,11,11,5,1,255.18,248.1735452609355
2022-05-08,6,0,0,2022,5,8,6,1,195.77,188.1204353775829
2022-02-23,7,0,0,2022,2,23,2,0,228.95,209.4688254685534
2023-08-17,7,1,0,2023,8,17,3,0,274.63,266.01920483470167
2022-06-25,9,1,0,2022,6,25,5,1,246.4,223.6316631255686
2022-02-11,5,0,1,2022,2,11,4,0,231.96,244.90736492730503
2022-05-21,9,0,0,2022,5,21,5,1,207.15,190.89267370708694
2022-01-11,4,0,0,2022,1,11,1,0,226.25,209.1742253787379
2022-04-09,1,0,0,2022,4,9,5,1,189.2,187.3153987523183
2023-06-06,10,0,0,2023,6,6,1,0,221.88,236.5235084590895
2023-01-03,4,0,0,2023,1,3,1,0,240.57,227.31455478789576
2022-09-21,5,1,0,2022,9,21,2,0,251.31,250.91055122938997
2022-09-11,1,0,0,2022,9,11,6,1,194.38,192.98645929082704
2022-10-01,6,0,0,2022,10,1,5,1,194.46,197.80466296875238
2023-07-04,6,0,0,2023,7,4,1,0,249.84,237.03816420115618
2023-12-17,2,1,0,2023,12,17,6,1,238.04,247.19205401212093
2023-03-06,8,0,0,2023,3,6,0,0,213.77,233.41306901105418
2022-07-08,3,0,0,2022,7,8,4,0,187.91,212.11242940984084
2022-10-30,7,0,0,2022,10,30,6,1,206.03,196.05329771014658
2022-12-10,7,0,0,2022,12,10,5,1,201.08,201.13093886241404
2022-12-08,6,0,0,2022,12,8,3,0,238.89,222.562311804184
2022-08-25,3,0,0,2022,8,25,3,0,213.09,215.65454174913611
2022-09-29,5,0,0,2022,9,29,3,0,217.75,217.70050709755742
2022-12-24,9,0,0,2022,12,24,5,1,212.64,201.64137539786316
2023-04-01,9,0,0,2023,4,1,5,1,216.73,207.4974743032799
2022-04-30,7,0,1,2022,4,30,5,1,230.52,228.80885140551982
2023-03-01,2,0,1,2023,3,1,2,0,276.17,267.8307353989003
2022-03-07,4,0,0,2022,3,7,0,0,215.51,214.2518665309981
2023-01-25,10,0,0,2023,1,25,2,0,231.27,226.83928086792002
2022-08-11,3,0,0,2022,8,11,3,0,206.15,215.65454174913611
2022-09-08,5,0,0,2022,9,8,3,0,219.46,217.70050709755742
2023-08-20,3,1,1,2023,8,20,6,1,280.39,281.26730007482547
2023-03-17,6,0,0,2023,3,17,4,0,218.4,224.87629837030545
2023-06-27,10,0,0,2023,6,27,1,0,231.9,236.5235084590895
2022-07-08,5,0,0,2022,7,8,4,0,185.28,212.62286594529724
2022-06-18,7,0,0,2022,6,18,5,1,197.29,191.91776598460274
2022-03-15,6,0,0,2022,3,15,1,0,233.19,212.75571954012412
2023-07-12,9,0,0,2023,7,12,2,0,275.84,235.7972354779995
2022-11-10,8,0,1,2022,11,10,3,0,266.68,261.4993625735151
2023-08-13,3,0,0,2023,8,13,6,1,205.19,210.1016964224691
2023-08-20,7,0,0,2023,8,20,6,1,210.8,211.12256949336734
2023-12-25,5,0,0,2023,12,25,0,0,227.84,246.46717352459382
2023-09-20,10,0,1,2023,9,20,2,0,278.46,279.08565441851533
2023-09-16,1,0,0,2023,9,16,5,1,224.58,213.13337222631526
2023-10-12,9,0,0,2023,10,12,3,0,264.94,238.3972383905857
2023-03-25,10,0,1,2023,3,25,5,1,234.85,246.17930680488644
2022-02-13,9,0,0,2022,2,13,6,1,205.38,184.27950374185457
2022-09-20,1,0,0,2022,9,20,1,0,228.58,220.69280107930535
2023-09-13,8,0,0,2023,9,13,2,0,250.15,238.61307483621204
2023-03-26,5,0,0,2023,3,26,6,1,201.08,202.9344888930791
2023-02-16,6,0,0,2023,2,16,3,0,229.48,225.34735308366362
2023-03-01,8,0,0,2023,3,1,2,0,234.34,229.39990195840073
2023-03-31,9,0,0,2023,3,31,4,0,239.3,225.6419531734864
2022-08-14,9,0,0,2022,8,14,6,1,211.47,193.49267661966587
2022-02-16,10,0,0,2022,2,16,2,0,201.27,210.23448027172708
2022-12-09,3,0,0,2022,12,9,4,0,199.83,219.79007347468723
2022-12-23,7,0,0,2022,12,23,4,0,214.28,220.81094654558547
2023-12-15,10,0,1,2023,12,15,4,0,253.17,279.6790738047712
2022-07-15,4,0,0,2022,7,15,4,0,219.06,212.36764767757268
2022-05-05,10,0,0,2022,5,5,3,0,201.55,212.83448318431329
2023-10-12,8,0,0,2023,10,12,3,0,242.19,238.14202012285386
2023-05-15,3,0,0,2023,5,15,0,0,216.65,235.2080352983685
2022-02-26,5,0,0,2022,2,26,5,1,172.64,185.26521419727942
2023-05-04,1,0,0,2023,5,4,3,0,242.45,228.67784818393557
2023-01-19,3,0,0,2023,1,19,3,0,217.77,223.04616946751776
2022-10-02,3,0,0,2022,10,2,6,1,192.14,195.03242463924107
2023-12-23,4,1,0,2023,12,23,5,1,260.74,249.7090740739004
2022-10-27,5,0,0,2022,10,27,3,0,214.89,219.23603591052233
2022-05-27,1,0,0,2022,5,27,4,0,196.99,208.53093524845463
2023-06-05,8,0,0,2023,6,5,0,0,224.53,238.01965544996347
2023-06-11,3,0,0,2023,6,11,6,1,199.87,207.030638796532
2023-10-02,2,0,1,2023,10,2,0,0,263.81,282.59260414232995
2023-12-08,9,1,0,2023,12,8,4,0,268.04,270.6651730957019
2022-07-31,9,0,0,2022,7,31,6,1,211.3,191.95714780669368
2023-09-14,4,0,0,2023,9,14,3,0,252.04,235.58561823898344
2023-10-22,1,1,0,2023,10,22,6,1,249.41,243.86577811845927
2022-12-01,3,0,0,2022,12,1,3,0,211.73,221.79665700101032
2022-11-18,4,0,0,2022,11,18,4,0,211.26,218.5097629294396
2023-04-23,5,0,0,2023,4,23,6,1,197.19,204.47001770604402
2023-09-25,6,0,0,2023,9,25,0,0,241.78,242.11580535341636
2023-02-22,2,1,0,2023,2,22,2,0,256.52,257.53652414459066
2022-12-19,5,0,0,2022,12,19,0,0,215.54,228.32684411543596
2023-09-01,1,0,0,2023,9,1,4,0,234.17,232.81337990948668
2023-03-24,9,0,0,2023,3,24,4,0,231.47,225.6419531734864
2022-11-22,10,0,0,2022,11,22,1,0,220.72,226.06082311477076
2023-10-25,5,0,0,2023,10,25,2,0,251.42,239.38294884600327
2023-04-16,3,0,0,2023,4,16,6,1,196.37,203.9595811705949
2022-07-17,1,0,0,2022,7,17,6,1,199.47,189.91540166488994
2022-01-12,5,0,0,2022,1,12,2,0,214.4,207.4228601201321
2022-05-18,4,0,0,2022,5,18,2,0,240.61,213.30975710428174
2022-01-10,7,1,0,2022,1,10,0,0,230.78,243.14992431374412
2022-02-06,2,0,0,2022,2,6,6,1,179.57,182.49297586777539
2022-04-27,7,0,0,2022,4,27,2,0,226.1,212.5398830944905
2023-07-23,6,0,0,2023,7,23,6,1,223.32,209.33182241267787
2022-12-02,5,0,1,2022,12,2,4,0,254.83,260.26265305698325
2022-07-22,1,0,0,2022,7,22,4,0,211.66,211.60199287439173
2023-08-14,5,0,1,2023,8,14,0,0,263.55,280.2872013195738
2023-07-06,7,1,0,2023,7,6,3,0,267.74,264.48367602173676
2023-07-05,9,1,0,2023,7,5,2,0,292.84,267.00069608350896
2023-03-02,8,0,0,2023,3,2,3,0,219.08,227.39331843207765
2022-10-01,3,1,0,2022,10,1,5,1,215.42,228.2424687710809
2023-11-13,8,0,0,2023,11,13,0,0,237.56,245.69729951480258
2023-08-11,4,0,0,2023,8,11,4,0,228.28,232.04350589969545
2022-09-05,3,1,0,2022,9,5,0,0,232.2,254.41328174658702
2022-03-04,8,0,0,2022,3,4,4,0,203.47,207.2464054965967
2022-05-20,8,0,0,2022,5,20,4,0,194.29,210.3174631225338
2023-10-10,8,0,0,2023,10,10,1,0,245.28,242.1551871755073
2023-07-09,5,1,0,2023,7,9,6,1,232.25,240.2800647504555
2023-11-20,9,0,0,2023,11,20,0,0,247.47,245.95251778252714
2022-01-16,9,0,0,2022,1,16,6,1,192.49,182.74397492888966
2022-05-05,2,0,0,2022,5,5,3,0,201.72,210.79273704250227
2023-07-30,8,0,0,2023,7,30,6,1,208.53,209.84225894812698
2023-06-08,9,0,0,2023,6,8,3,0,243.96,232.2551231387115
2022-12-24,7,1,1,2022,12,24,5,1,272.37,272.2965425147704
2023-03-24,6,0,0,2023,3,24,4,0,223.96,224.87629837030545
2023-12-02,3,0,0,2023,12,2,5,1,207.84,218.2503952006664
2023-11-30,1,1,0,2023,11,30,3,0,277.62,269.09448166725633
2023-10-15,10,0,1,2023,10,15,6,1,238.09,254.9214249693323
2022-03-21,5,0,0,2022,3,21,0,0,190.02,214.50708479872264
2022-02-16,6,0,0,2022,2,16,2,0,231.63,209.21360720082885
2022-06-26,3,0,0,2022,6,26,6,1,171.46,188.89030938737415
2023-06-22,5,0,0,2023,6,22,3,0,227.75,231.234250067806
2023-10-24,5,0,1,2023,10,24,1,0,262.14,281.35167541918054
2023-07-16,2,0,0,2023,7,16,6,1,206.76,208.31094934177236
2022-10-07,7,0,1,2022,10,7,4,0,250.13,257.70203196650255
2022-01-16,10,0,0,2022,1,16,6,1,176.63,182.99919319661421
2023-05-22,8,0,0,2023,5,22,0,0,231.07,236.48412663699128
2023-01-29,3,0,0,2023,1,29,6,1,194.32,199.3529947316929
2022-05-03,8,0,0,2022,5,3,1,0,215.24,216.33721370151034
2022-04-24,6,0,0,2022,4,24,6,1,200.15,186.58490656461072
2023-01-20,5,0,0,2023,1,20,4,0,209.61,221.5500224766438
2023-08-29,10,0,0,2023,8,29,1,0,237.53,239.5945660850266
2023-09-10,8,0,0,2023,9,10,6,1,202.46,212.91331657406408
2022-04-04,6,0,0,2022,4,4,0,0,216.21,216.2978318794194
2023-06-10,5,0,0,2023,6,10,5,1,194.98,209.54765885831148
2023-06-23,3,0,0,2023,6,23,4,0,200.48,228.7172300060338
2023-10-26,1,0,0,2023,10,26,3,0,243.23,236.35549224877468
2023-02-04,7,1,0,2023,2,4,5,1,229.19,235.11944074740313
2022-09-01,8,0,0,2022,9,1,3,0,211.47,218.4661619007311
2022-04-09,6,0,0,2022,4,9,5,1,198.22,188.59149009094108
2022-02-03,7,1,0,2022,2,3,3,0,240.34,238.66570254773978
2022-12-31,7,0,0,2022,12,31,5,1,188.13,201.13093886241404
2023-02-25,8,0,0,2023,2,25,5,1,201.97,204.17119840961823
2023-04-11,8,1,0,2023,4,11,1,0,267.86,264.14547490321274
2023-12-11,1,0,0,2023,12,11,0,0,241.47,245.4463004536883
2023-07-07,2,1,0,2023,7,7,4,0,244.76,261.2010011567836
2022-01-25,9,0,0,2022,1,25,1,0,232.77,210.45031671736797
2023-11-20,7,0,0,2023,11,20,0,0,246.38,245.44208124707802
2023-05-01,4,0,0,2023,5,1,0,0,242.51,235.46325356609304
2022-07-26,10,1,0,2022,7,26,1,0,243.38,251.12216846840602
2023-01-15,6,0,0,2023,1,15,6,1,206.46,200.11864953486656
2023-07-31,2,1,0,2023,7,31,0,0,248.68,269.2273352620832
2023-01-22,8,1,0,2023,1,22,6,1,228.12,231.83254667582514
2023-01-30,8,1,0,2023,1,30,0,0,236.43,261.5454719906338
2022-02-17,4,0,0,2022,2,17,3,0,220.95,206.69658713904937
2023-01-18,5,0,0,2023,1,18,2,0,237.09,225.56318952928996
2023-04-28,8,0,0,2023,4,28,4,0,220.13,226.92226371872675
2023-08-02,3,0,0,2023,8,2,2,0,238.78,235.80145468461706
2022-03-11,3,0,0,2022,3,11,4,0,191.21,205.97031415797392
2022-07-23,3,0,0,2022,7,23,5,1,178.91,192.43242172666942
2022-12-07,8,0,0,2022,12,7,2,0,228.8,225.0793318659562
2023-09-28,10,1,0,2023,9,28,3,0,253.17,268.32038845084753
2023-10-25,10,0,0,2023,10,25,2,0,235.31,240.65904018463334
2023-12-09,5,0,0,2023,12,9,5,1,208.59,218.76083173612278
2023-09-22,8,0,0,2023,9,22,4,0,217.36,234.59990778356587
2022-02-07,8,0,0,2022,2,7,0,0,204.95,213.7372107889314
2023-05-27,7,0,0,2023,5,27,5,1,202.56,208.52256658079568
2023-05-19,4,0,0,2023,5,19,4,0,226.14,227.43691946079343
2022-05-21,5,1,0,2022,5,21,5,1,205.76,221.07526124169817
2022-05-18,3,0,0,2022,5,18,2,0,224.67,213.05453883655719
2022-05-11,10,0,0,2022,5,11,2,0,216.4,214.84106671063637
2023-06-24,4,1,0,2023,6,24,5,1,246.69,240.49590119609638
2023-03-12,4,1,0,2023,3,12,6,1,242.4,233.882731230864
2022-03-17,9,0,1,2022,3,17,3,0,265.6,249.47035033749853
2022-08-26,5,0,0,2022,8,26,4,0,201.01,214.15839475826215
2023-01-30,5,0,0,2023,1,30,0,0,219.14,229.5763565819434
2022-09-20,3,0,0,2022,9,20,1,0,222.99,221.20323761475447
2022-06-19,8,0,0,2022,6,19,6,1,193.43,190.1664007260042
2022-04-09,10,0,0,2022,4,9,5,1,174.62,189.6123631618466
2022-11-26,2,0,0,2022,11,26,5,1,189.53,198.31931871081906
2022-09-14,7,0,0,2022,9,14,2,0,243.54,220.21752715932962
2022-11-19,5,0,1,2022,11,19,5,1,229.98,239.04711656084692
2022-08-07,3,0,0,2022,8,7,6,1,175.1,191.96136701331125
2022-11-19,10,0,0,2022,11,19,5,1,181.9,200.3610648526228
2023-06-19,9,0,0,2023,6,19,0,0,251.81,238.27487371768802
2022-02-28,10,0,0,2022,2,28,0,0,184.38,214.24764732438052
2022-10-25,3,0,0,2022,10,25,1,0,215.77,222.73876642772666
2022-06-29,9,0,0,2022,6,29,2,0,246.38,216.12137725587672
2023-06-26,6,0,0,2023,6,26,0,0,238.46,237.50921891450707
2022-01-07,8,0,0,2022,1,7,4,0,183.22,204.17534787066688
2023-07-18,1,0,0,2023,7,18,1,0,254.76,235.7620728625261
2023-08-24,4,0,0,2023,8,24,3,0,256.11,234.05008942601853
2022-05-14,2,0,1,2022,5,14,5,1,222.06,229.06828887986194
2022-01-25,3,0,0,2022,1,25,1,0,205.02,208.91900711101334
2023-04-11,10,0,0,2023,4,11,1,0,216.04,233.4524508331524
2022-05-18,9,1,0,2022,5,18,2,0,280.64,245.789309048414
2022-01-25,8,0,0,2022,1,25,1,0,213.47,210.1950984496434
2022-07-26,1,0,0,2022,7,26,1,0,233.47,217.62174345336825
2022-04-19,7,0,0,2022,4,19,1,0,229.08,214.54646662082087
2023-01-04,10,0,0,2023,1,4,2,0,230.06,226.83928086792002
2022-05-21,2,0,0,2022,5,21,5,1,176.4,189.10614583300776
2022-04-24,7,0,1,2022,4,24,6,1,236.9,226.80226787918946
2022-12-07,10,0,0,2022,12,7,2,0,220.1,225.58976840141258
2023-05-18,1,0,0,2023,5,18,3,0,241.56,228.67784818393557
2022-10-26,2,1,0,2022,10,26,2,0,250.44,251.6804252391812
2022-07-10,6,0,0,2022,7,10,6,1,206.08,191.19149300352
2023-05-16,4,0,0,2023,5,16,1,0,251.32,233.45667003976996
2023-04-17,8,0,0,2023,4,17,0,0,217.89,234.94859782402636
2022-07-06,10,0,0,2022,7,6,2,0,207.46,217.9121243365662
2023-11-08,7,0,0,2023,11,8,2,0,255.11,241.42891419442458
2022-04-21,3,0,0,2022,4,21,3,0,205.64,209.5124264972619
2023-08-07,4,0,0,2023,8,7,0,0,238.28,240.06984000499506
2022-06-01,9,0,1,2022,6,1,2,0,286.86,256.0835203027236
2023-06-26,4,0,0,2023,6,26,0,0,247.58,236.99878237905796
2023-02-07,9,0,0,2023,2,7,1,0,254.52,230.12617493949074
2022-03-16,2,0,0,2022,3,16,2,0,204.55,209.72826294289553
2022-01-08,9,0,0,2022,1,8,5,1,194.87,184.75055845522002
2023-12-27,5,0,0,2023,12,27,2,0,237.31,242.45400647194037
2022-09-22,4,0,0,2022,9,22,3,0,231.77,217.44528882982559
2022-08-07,7,1,1,2022,8,7,6,1,266.21,264.1478437365731
2022-07-04,5,0,0,2022,7,4,0,0,201.9,220.64920005059685
2023-05-19,10,1,0,2023,5,19,4,0,234.93,260.1716896726575
2023-05-11,7,0,0,2023,5,11,3,0,244.2,230.2091577902902
2022-04-30,9,0,0,2022,4,30,5,1,200.32,189.35714489412203
2022-07-20,1,1,0,2022,7,20,2,0,267.27,246.81862053254736
2023-03-15,9,0,0,2023,3,15,2,0,256.48,229.65512022613257
2022-06-29,5,0,0,2022,6,29,2,0,219.59,215.10050418497121
2022-12-11,9,0,0,2022,12,11,6,1,219.76,199.6347918715328
2023-08-15,10,1,0,2023,8,15,1,0,261.25,270.79802669053606
2022-03-30,4,0,0,2022,3,30,2,0,233.94,210.23869947834464
2023-10-04,5,0,0,2023,10,4,2,0,227.98,239.38294884600327
2022-02-22,9,0,1,2022,2,22,1,0,271.4,251.94798857718706
2022-04-05,7,0,0,2022,4,5,1,0,223.33,214.54646662082087
2023-08-16,9,0,0,2023,8,16,2,0,266.89,237.33276429097168
2022-05-15,7,1,0,2022,5,15,6,1,226.57,219.57911425081693
2023-11-16,8,0,1,2023,11,16,3,0,282.13,279.63969198267296
2023-01-27,1,0,0,2023,1,27,4,0,209.24,220.52914940574556
2022-06-16,10,0,0,2022,6,16,3,0,202.45,214.3700119972782
2023-05-24,8,0,0,2023,5,24,2,0,249.82,232.47095958433783
2022-05-29,8,0,1,2022,5,29,6,1,230.13,228.5930149598862
